"","CT_ID_10","year","parcelpct","privateconflict","socdis","udensity","violence","ISD_nbhd","rperunit","udensity_lag1","udensity_lag2","parcelpct_lag1","parcelpct_lag2","rperunit_lag1","rperunit_lag2","medincome","udensity_lead1","udensity_lead2","parcelpct_lead1","parcelpct_lead2","rperunit_lead1","rperunit_lead2"
"25025000602-2013","25025000602","2013",0.0551181102362205,13.0422455344485,9.07286645874681,0.0110386352232815,71.4488233626311,1,0.00903161063723031,0.00144857556735876,0,0.0118110236220472,0,0.0106228874939643,0,26138,0.0032171581769437,0.00904736562001064,0.0236220472440945,0.0433070866141732,0.0595174262734584,0.125066524747206
"25025000602-2014","25025000602","2014",0.0236220472440945,12.5874125874126,6.99300699300699,0.0032171581769437,47.5524475524476,1,0.0595174262734584,0.0110386352232815,0.00144857556735876,0.0551181102362205,0.0118110236220472,0.00903161063723031,0.0106228874939643,26165,0.00904736562001064,0.0139484978540773,0.0433070866141732,0.0748031496062992,0.125066524747206,0.260729613733906
"25025000602-2015","25025000602","2015",0.0433070866141732,10.7802874743326,5.39014373716632,0.00904736562001064,46.2012320328542,1,0.125066524747206,0.0032171581769437,0.0110386352232815,0.0236220472440945,0.0551181102362205,0.0595174262734584,0.00903161063723031,24286,0.0139484978540773,0.0192600101368474,0.0748031496062992,0.118110236220472,0.260729613733906,0.15864166244298
"25025000602-2016","25025000602","2016",0.0748031496062992,11.0369609856263,9.49691991786448,0.0139484978540773,46.9712525667351,1,0.260729613733906,0.00904736562001064,0.0032171581769437,0.0433070866141732,0.0236220472440945,0.125066524747206,0.0595174262734584,25364,0.0192600101368474,NA,0.118110236220472,NA,0.15864166244298,NA
"25025000602-2017","25025000602","2017",0.118110236220472,11.5503080082136,6.41683778234086,0.0192600101368474,41.3244353182752,1,0.15864166244298,0.0139484978540773,0.00904736562001064,0.0748031496062992,0.0433070866141732,0.260729613733906,0.125066524747206,31023,NA,NA,NA,NA,NA,NA
"25025000701-2011","25025000701","2011",0.0224215246636771,7.011393514461,2.92141396435875,0.00217108119843682,16.9442009932807,1,0,NA,NA,NA,NA,NA,NA,51354,0.00089126559714795,0.00318761384335155,0.00896860986547085,0.031390134529148,0,0.00910746812386157
"25025000701-2012","25025000701","2012",0.00896860986547085,10.1126841953193,4.33400751227969,0.00089126559714795,14.446691707599,1,0,0.00217108119843682,NA,0.0224215246636771,NA,0,NA,46796,0.00318761384335155,0.0109489051094891,0.031390134529148,0.0986547085201794,0.00910746812386157,0.0552007299270073
"25025000701-2013","25025000701","2013",0.031390134529148,7.67805136351602,4.50092666137146,0.00318761384335155,16.1503839025682,1,0.00910746812386157,0.00089126559714795,0.00217108119843682,0.00896860986547085,0.0224215246636771,0,0,42003,0.0109489051094891,0.0113430127041742,0.0986547085201794,0.0852017937219731,0.0552007299270073,0.202813067150635
"25025000701-2014","25025000701","2014",0.0986547085201794,6.62758093295947,3.05888350751976,0.0109489051094891,15.0395105786388,1,0.0552007299270073,0.00318761384335155,0.00089126559714795,0.031390134529148,0.00896860986547085,0.00910746812386157,0,40565,0.0113430127041742,0.0165400089405454,0.0852017937219731,0.147982062780269,0.202813067150635,0.223960661600358
"25025000701-2015","25025000701","2015",0.0852017937219731,7.4487895716946,2.79329608938547,0.0113430127041742,10.4748603351955,1,0.202813067150635,0.0109489051094891,0.00318761384335155,0.0986547085201794,0.031390134529148,0.0552007299270073,0.00910746812386157,43086,0.0165400089405454,0.0198825124265703,0.147982062780269,0.170403587443946,0.223960661600358,0.296430185268866
"25025000701-2016","25025000701","2016",0.147982062780269,5.58659217877095,3.49162011173184,0.0165400089405454,9.31098696461825,1,0.223960661600358,0.0113430127041742,0.0109489051094891,0.0852017937219731,0.0986547085201794,0.202813067150635,0.0552007299270073,49600,0.0198825124265703,NA,0.170403587443946,NA,0.296430185268866,NA
"25025000701-2017","25025000701","2017",0.170403587443946,6.28491620111732,2.56052141527002,0.0198825124265703,8.14711359404097,1,0.296430185268866,0.0165400089405454,0.0113430127041742,0.147982062780269,0.0852017937219731,0.223960661600358,0.202813067150635,58199,NA,NA,NA,NA,NA,NA
"25025000703-2011","25025000703","2011",0.0217391304347826,14.8533234311177,15.5959896026736,0.00217076700434153,38.2473078351281,1,0,NA,NA,NA,NA,NA,NA,20129,0.00217864923747277,0.00815660685154975,0.0217391304347826,0.0652173913043478,0,0
"25025000703-2012","25025000703","2012",0.0217391304347826,13.3511348464619,27.5923453493547,0.00217864923747277,47.6190476190476,1,0,0.00217076700434153,NA,0.0217391304347826,NA,0,NA,20811,0.00815660685154975,0.0165505226480836,0.0652173913043478,0.115942028985507,0,0.0191637630662021
"25025000703-2013","25025000703","2013",0.0652173913043478,17.2413793103448,19.5712954333644,0.00815660685154975,68.0335507921715,1,0,0.00217864923747277,0.00217076700434153,0.0217391304347826,0.0217391304347826,0,0,19219,0.0165505226480836,0.0257320319432121,0.115942028985507,0.166666666666667,0.0191637630662021,0.356699201419698
"25025000703-2014","25025000703","2014",0.115942028985507,18.3861082737487,18.8968335035751,0.0165505226480836,68.4371807967314,1,0.0191637630662021,0.00815660685154975,0.00217864923747277,0.0652173913043478,0.0217391304347826,0,0,21219,0.0257320319432121,0.0329067641681901,0.166666666666667,0.181159420289855,0.356699201419698,0.430530164533821
"25025000703-2015","25025000703","2015",0.166666666666667,12.9802699896158,16.0955347871236,0.0257320319432121,64.3821391484943,1,0.356699201419698,0.0165505226480836,0.00815660685154975,0.115942028985507,0.0652173913043478,0.0191637630662021,0,29116,0.0329067641681901,0.0271790065604499,0.181159420289855,0.173913043478261,0.430530164533821,0.356138706654171
"25025000703-2016","25025000703","2016",0.181159420289855,21.2876427829699,19.2107995846314,0.0329067641681901,78.920041536864,1,0.430530164533821,0.0257320319432121,0.0165505226480836,0.166666666666667,0.115942028985507,0.356699201419698,0.0191637630662021,32002,0.0271790065604499,NA,0.173913043478261,NA,0.356138706654171,NA
"25025000703-2017","25025000703","2017",0.173913043478261,11.9418483904465,12.9802699896158,0.0271790065604499,50.8826583592939,1,0.356138706654171,0.0329067641681901,0.0257320319432121,0.181159420289855,0.166666666666667,0.430530164533821,0.356699201419698,32778,NA,NA,NA,NA,NA,NA
"25025000704-2011","25025000704","2011",0,13.8334663474328,14.0994945464219,0,27.1348762968875,1,0,NA,NA,NA,NA,NA,NA,44774,0.00208855472013367,0.0029940119760479,0.0219298245614035,0.0307017543859649,0.000417710944026733,0.00342172797262618
"25025000704-2012","25025000704","2012",0.0219298245614035,12.3112659698026,8.59465737514518,0.00208855472013367,20.2090592334495,1,0.000417710944026733,0,NA,0,NA,0,NA,46782,0.0029940119760479,0.0120950323974082,0.0307017543859649,0.105263157894737,0.00342172797262618,0.0181425485961123
"25025000704-2013","25025000704","2013",0.0307017543859649,13.846514902605,9.85684111710866,0.0029940119760479,32.6214503637644,1,0.00342172797262618,0.00208855472013367,0,0.0219298245614035,0,0.000417710944026733,0,44259,0.0120950323974082,0.00855798031664527,0.105263157894737,0.087719298245614,0.0181425485961123,0.0804450149764656
"25025000704-2014","25025000704","2014",0.105263157894737,9.51327433628319,8.6283185840708,0.0120950323974082,17.9203539823009,1,0.0181425485961123,0.0029940119760479,0.00208855472013367,0.0307017543859649,0.0219298245614035,0.00342172797262618,0.000417710944026733,49417,0.00855798031664527,0.0170794192997438,0.087719298245614,0.140350877192982,0.0804450149764656,0.149017933390265
"25025000704-2015","25025000704","2015",0.087719298245614,5.4561326931471,9.82103884766478,0.00855798031664527,12.8764731558271,1,0.0804450149764656,0.0120950323974082,0.0029940119760479,0.105263157894737,0.0307017543859649,0.0181425485961123,0.00342172797262618,48633,0.0170794192997438,0.0254934210526316,0.140350877192982,0.210526315789474,0.149017933390265,0.303865131578947
"25025000704-2016","25025000704","2016",0.140350877192982,5.23788738542121,7.63858577040594,0.0170794192997438,17.4596246180707,1,0.149017933390265,0.00855798031664527,0.0120950323974082,0.087719298245614,0.105263157894737,0.0804450149764656,0.0181425485961123,50577,0.0254934210526316,NA,0.210526315789474,NA,0.303865131578947,NA
"25025000704-2017","25025000704","2017",0.210526315789474,9.60279353993889,7.63858577040594,0.0254934210526316,16.3683980794413,1,0.303865131578947,0.0170794192997438,0.00855798031664527,0.140350877192982,0.087719298245614,0.149017933390265,0.0804450149764656,60039,NA,NA,NA,NA,NA,NA
"25025000802-2011","25025000802","2011",0.00626304801670146,15.668202764977,9.7432521395655,0.001915097350782,27.781435154707,1,0.010213852537504,NA,NA,NA,NA,NA,NA,36881,0.00198544010589014,0.00273691412931919,0.00626304801670146,0.00835073068893528,0.0181998676373263,0.017105713308245
"25025000802-2012","25025000802","2012",0.00626304801670146,14.5188053097345,8.98783185840708,0.00198544010589014,28.6227876106195,1,0.0181998676373263,0.001915097350782,NA,0.00626304801670146,NA,0.010213852537504,NA,37951,0.00273691412931919,0.0115870786516854,0.00835073068893528,0.0302713987473904,0.017105713308245,0.0568820224719101
"25025000802-2013","25025000802","2013",0.00835073068893528,13.3426966292135,11.376404494382,0.00273691412931919,32.4438202247191,1,0.017105713308245,0.00198544010589014,0.001915097350782,0.00626304801670146,0.00626304801670146,0.0181998676373263,0.010213852537504,39032,0.0115870786516854,0.0181058495821727,0.0302713987473904,0.0511482254697286,0.0568820224719101,0.160515320334262
"25025000802-2014","25025000802","2014",0.0302713987473904,15.8295281582953,11.2633181126332,0.0115870786516854,37.2907153729072,1,0.0568820224719101,0.00273691412931919,0.00198544010589014,0.00835073068893528,0.00626304801670146,0.017105713308245,0.0181998676373263,31198,0.0181058495821727,0.032480995162405,0.0511482254697286,0.0835073068893528,0.160515320334262,0.370421561852108
"25025000802-2015","25025000802","2015",0.0511482254697286,16.3685965444074,9.093664746893,0.0181058495821727,32.7371930888148,1,0.160515320334262,0.0115870786516854,0.00273691412931919,0.0302713987473904,0.00835073068893528,0.0568820224719101,0.017105713308245,38389,0.032480995162405,0.0337477797513321,0.0835073068893528,0.0824634655532359,0.370421561852108,0.498756660746004
"25025000802-2016","25025000802","2016",0.0835073068893528,16.2170354652925,9.093664746893,0.032480995162405,38.0418308578357,1,0.370421561852108,0.0181058495821727,0.0115870786516854,0.0511482254697286,0.0302713987473904,0.160515320334262,0.0568820224719101,36000,0.0337477797513321,NA,0.0824634655532359,NA,0.498756660746004,NA
"25025000802-2017","25025000802","2017",0.0824634655532359,11.9733252500758,8.48742043043346,0.0337477797513321,25.1591391330706,1,0.498756660746004,0.032480995162405,0.0181058495821727,0.0835073068893528,0.0511482254697286,0.370421561852108,0.160515320334262,39443,NA,NA,NA,NA,NA,NA
"25025000803-2011","25025000803","2011",0.0634920634920635,0.868809730668983,11.989574283232,0.013681592039801,5.73414422241529,1,0,NA,NA,NA,NA,NA,NA,28304,0.00589622641509434,0.0172043010752688,0.0317460317460317,0.158730158730159,0,0.0537634408602151
"25025000803-2012","25025000803","2012",0.0317460317460317,0.818598559266536,15.7170923379175,0.00589622641509434,6.22134905042567,1,0,0.013681592039801,NA,0.0634920634920635,NA,0,NA,31414,0.0172043010752688,0.0206659012629162,0.158730158730159,0.0952380952380952,0.0537634408602151,0.273249138920781
"25025000803-2013","25025000803","2013",0.158730158730159,1.12287455887071,15.3994225216554,0.0172043010752688,5.93519409688803,1,0.0537634408602151,0.00589622641509434,0.013681592039801,0.0317460317460317,0.0634920634920635,0,0,33914,0.0206659012629162,0.067816091954023,0.0952380952380952,0.19047619047619,0.273249138920781,0.620689655172414
"25025000803-2014","25025000803","2014",0.0952380952380952,0.944733112895607,8.6600535348764,0.0206659012629162,5.66839867737364,1,0.273249138920781,0.0172043010752688,0.00589622641509434,0.158730158730159,0.0317460317460317,0.0537634408602151,0,31683,0.067816091954023,0.0220858895705521,0.19047619047619,0.19047619047619,0.620689655172414,0.0920245398773006
"25025000803-2015","25025000803","2015",0.19047619047619,1.11874700335624,2.71695700815087,0.067816091954023,5.75355601726067,1,0.620689655172414,0.0206659012629162,0.0172043010752688,0.0952380952380952,0.158730158730159,0.273249138920781,0.0537634408602151,32140,0.0220858895705521,0.0175879396984925,0.19047619047619,0.142857142857143,0.0920245398773006,0.0665829145728643
"25025000803-2016","25025000803","2016",0.19047619047619,0.159821000479463,1.11874700335624,0.0220858895705521,4.15534601246604,1,0.0920245398773006,0.067816091954023,0.0206659012629162,0.19047619047619,0.0952380952380952,0.620689655172414,0.273249138920781,44286,0.0175879396984925,NA,0.142857142857143,NA,0.0665829145728643,NA
"25025000803-2017","25025000803","2017",0.142857142857143,1.11874700335624,1.91785200575356,0.0175879396984925,2.71695700815087,1,0.0665829145728643,0.0220858895705521,0.067816091954023,0.19047619047619,0.19047619047619,0.0920245398773006,0.620689655172414,67647,NA,NA,NA,NA,NA,NA
"25025010103-2011","25025010103","2011",0,2.02891199594218,1.01445599797109,0,1.52168399695663,9,0,NA,NA,NA,NA,NA,NA,14953,0,0,0,0,0,0
"25025010103-2012","25025010103","2012",0,1.07991360691145,1.07991360691145,0,4.31965442764579,9,0,0,NA,0,NA,0,NA,18542,0,0.00446428571428571,0,0.0121951219512195,0,0.0424107142857143
"25025010103-2013","25025010103","2013",0,1.65700082850041,1.10466721900028,0,6.90417011875173,9,0,0,0,0,0,0,0,17868,0.00446428571428571,0.00422832980972516,0.0121951219512195,0.0121951219512195,0.0424107142857143,0.0697674418604651
"25025010103-2014","25025010103","2014",0.0121951219512195,0.81190798376184,0.54127198917456,0.00446428571428571,4.60081190798376,9,0.0424107142857143,0,0,0,0,0,0,28690,0.00422832980972516,0.0180360721442886,0.0121951219512195,0.0548780487804878,0.0697674418604651,0.140280561122244
"25025010103-2015","25025010103","2015",0.0121951219512195,0.53850296176629,1.07700592353258,0.00422832980972516,3.23101777059774,9,0.0697674418604651,0.00446428571428571,0,0.0121951219512195,0,0.0424107142857143,0,24444,0.0180360721442886,0.0230326295585413,0.0548780487804878,0.0609756097560976,0.140280561122244,0.264875239923225
"25025010103-2016","25025010103","2016",0.0548780487804878,0.807754442649435,0,0.0180360721442886,2.15401184706516,9,0.140280561122244,0.00422832980972516,0.00446428571428571,0.0121951219512195,0.0121951219512195,0.0697674418604651,0.0424107142857143,30717,0.0230326295585413,NA,0.0609756097560976,NA,0.264875239923225,NA
"25025010103-2017","25025010103","2017",0.0609756097560976,0.807754442649435,0.807754442649435,0.0230326295585413,3.23101777059774,9,0.264875239923225,0.0180360721442886,0.00422832980972516,0.0548780487804878,0.0121951219512195,0.140280561122244,0.0697674418604651,31218,NA,NA,NA,NA,NA,NA
"25025010104-2011","25025010104","2011",0.052863436123348,5.73370142280739,14.4404332129964,0.00594693504117109,14.6527925249522,9,0,NA,NA,NA,NA,NA,NA,29818,0.00236742424242424,0.00736015701668302,0.0220264317180617,0.066079295154185,0.000473484848484848,0.0112855740922473
"25025010104-2012","25025010104","2012",0.0220264317180617,5.12163892445583,11.3102859581733,0.00236742424242424,14.7247119078105,9,0.000473484848484848,0.00594693504117109,NA,0.052863436123348,NA,0,NA,28098,0.00736015701668302,0.0125439036628199,0.066079295154185,0.079295154185022,0.0112855740922473,0.0662318113396889
"25025010104-2013","25025010104","2013",0.066079295154185,7.52508361204013,9.82441471571906,0.00736015701668302,13.3779264214047,9,0.0112855740922473,0.00236742424242424,0.00594693504117109,0.0220264317180617,0.052863436123348,0.000473484848484848,0,34779,0.0125439036628199,0.0155077538769385,0.079295154185022,0.105726872246696,0.0662318113396889,0.159579789894947
"25025010104-2014","25025010104","2014",0.079295154185022,4.96175315278065,11.3706843084557,0.0125439036628199,15.5054786024395,9,0.0662318113396889,0.00736015701668302,0.00236742424242424,0.066079295154185,0.0220264317180617,0.0112855740922473,0.000473484848484848,47204,0.0155077538769385,0.0206757438224912,0.105726872246696,0.123348017621145,0.159579789894947,0.249117498739284
"25025010104-2015","25025010104","2015",0.105726872246696,6.74708648538131,17.5833162952361,0.0155077538769385,13.0852586383153,9,0.159579789894947,0.0125439036628199,0.00736015701668302,0.079295154185022,0.066079295154185,0.0662318113396889,0.0112855740922473,55278,0.0206757438224912,0.0282631038026721,0.123348017621145,0.167400881057269,0.249117498739284,0.372559095580678
"25025010104-2016","25025010104","2016",0.123348017621145,5.1114291555919,9.20057248006542,0.0206757438224912,13.6986301369863,9,0.249117498739284,0.0155077538769385,0.0125439036628199,0.105726872246696,0.079295154185022,0.159579789894947,0.0662318113396889,57500,0.0282631038026721,NA,0.167400881057269,NA,0.372559095580678,NA
"25025010104-2017","25025010104","2017",0.167400881057269,3.68022899202617,5.92925782048661,0.0282631038026721,11.2451441423022,9,0.372559095580678,0.0206757438224912,0.0155077538769385,0.123348017621145,0.105726872246696,0.249117498739284,0.159579789894947,58409,NA,NA,NA,NA,NA,NA
"25025010203-2011","25025010203","2011",0,9.89682038323858,13.0553800800168,0,40.4295641187618,9,0.00143843498273878,NA,NA,NA,NA,NA,NA,35303,0.00171428571428571,0.0103580941106836,0.033112582781457,0.139072847682119,0.00257142857142857,0.00799052974252737
"25025010203-2012","25025010203","2012",0.033112582781457,9.47169017049042,10.3136181856451,0.00171428571428571,31.7827825720901,9,0.00257142857142857,0,NA,0,NA,0.00143843498273878,NA,32485,0.0103580941106836,0.009093664746893,0.139072847682119,0.139072847682119,0.00799052974252737,0.0309184601394362
"25025010203-2013","25025010203","2013",0.139072847682119,8.4473049074819,19.1069991954948,0.0103580941106836,42.2365245374095,9,0.00799052974252737,0.00171428571428571,0,0.033112582781457,0,0.00257142857142857,0.00143843498273878,37830,0.009093664746893,0.0187865722205112,0.139072847682119,0.19205298013245,0.0309184601394362,0.0668309208500154
"25025010203-2014","25025010203","2014",0.139072847682119,10.0830367734282,12.4555160142349,0.009093664746893,42.3092131277185,9,0.0309184601394362,0.0103580941106836,0.00171428571428571,0.139072847682119,0.033112582781457,0.00799052974252737,0.00257142857142857,32228,0.0187865722205112,0.0309096261407124,0.19205298013245,0.28476821192053,0.0668309208500154,0.10921401236385
"25025010203-2015","25025010203","2015",0.19205298013245,8.31078469269424,7.92423656745265,0.0187865722205112,45.2261306532663,9,0.0668309208500154,0.009093664746893,0.0103580941106836,0.139072847682119,0.139072847682119,0.0309184601394362,0.00799052974252737,23494,0.0309096261407124,0.0408044301952783,0.28476821192053,0.344370860927152,0.10921401236385,0.194986884290294
"25025010203-2016","25025010203","2016",0.28476821192053,5.2183996907615,11.0166215693854,0.0309096261407124,42.5202937765752,9,0.10921401236385,0.0187865722205112,0.009093664746893,0.19205298013245,0.139072847682119,0.0668309208500154,0.0309184601394362,22306,0.0408044301952783,NA,0.344370860927152,NA,0.194986884290294,NA
"25025010203-2017","25025010203","2017",0.344370860927152,7.53768844221105,9.47042906841902,0.0408044301952783,38.2682643989177,9,0.194986884290294,0.0309096261407124,0.0187865722205112,0.28476821192053,0.19205298013245,0.10921401236385,0.0668309208500154,34677,NA,NA,NA,NA,NA,NA
"25025010204-2011","25025010204","2011",0.0050251256281407,5.3683268714584,2.38592305398151,0.000814995925020375,21.7715478675813,9,0.000814995925020375,NA,NA,NA,NA,NA,NA,31389,0.0024,0.00663900414937759,0.0150753768844221,0.0351758793969849,0,0.0116182572614108
"25025010204-2012","25025010204","2012",0.0150753768844221,3.67534456355283,2.45022970903522,0.0024,12.8637059724349,9,0,0.000814995925020375,NA,0.0050251256281407,NA,0.000814995925020375,NA,31183,0.00663900414937759,0.0173913043478261,0.0351758793969849,0.085427135678392,0.0116182572614108,0.0252173913043478
